"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"ODP","Office Depot, Inc.","1.91","$1.04B","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/odp",
"OPI","Office Properties Income Trust","26.91","$1.29B","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/opi",
"OPINI","Office Properties Income Trust","24.92","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/opini",
"OFG","OFG Bancorp","21.89","$1.12B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ofg",
"OFG^A","OFG Bancorp","25.64","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ofg^a",
"OFG^B","OFG Bancorp","25.42","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ofg^b",
"OFG^D","OFG Bancorp","25.95","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ofg^d",
"OFS","OFS Capital Corporation","12.8","$171.02M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ofs",
"OFSSL","OFS Capital Corporation","25.9","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ofssl",
"OFSSZ","OFS Capital Corporation","25.5","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ofssz",
"OCCI","OFS Credit Company, Inc.","18.48","$46.29M","2018","n/a","n/a","https://www.nasdaq.com/symbol/occi",
"OCCIP","OFS Credit Company, Inc.","25.41","$20.33M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/occip",
"OGE","OGE Energy Corp","43","$8.61B","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/oge",
"OHAI","OHA Investment Corporation","1.12","$22.59M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ohai",
"OVBC","Ohio Valley Banc Corp.","37.86","$180.16M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ovbc",
"OHRP","Ohr Pharmaceutical, Inc.","3.9","$11.03M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ohrp",
"OIBR.C","Oi S.A.","n/a","n/a","2014","n/a","n/a","https://www.nasdaq.com/symbol/oibr.c",
"OIS","Oil States International, Inc.","17.27","$1.04B","2001","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/ois",
"ODC","Oil-Dri Corporation Of America","29.75","$226.17M","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://www.nasdaq.com/symbol/odc",
"OKTA","Okta, Inc.","132.4","$15.11B","2017","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/okta",
"ODFL","Old Dominion Freight Line, Inc.","142.03","$11.5B","1991","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/odfl",
"OLBK","Old Line Bancshares, Inc.","25.45","$433.66M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/olbk",
"ONB","Old National Bancorp","16.47","$2.87B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/onb",
"OPOF","Old Point Financial Corporation","21.66","$112.67M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/opof",
"ORI","Old Republic International Corporation","22.58","$6.84B","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/ori",
"OSBC","Old Second Bancorp, Inc.","12.67","$378.79M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/osbc",
"OSBCP","Old Second Bancorp, Inc.","10.7334","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/osbcp",
"OLN","Olin Corporation","20.59","$3.39B","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/oln",
"OLLI","Ollie&#39;s Bargain Outlet Holdings, Inc.","91.45","$5.81B","2015","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/olli",
"ZEUS","Olympic Steel, Inc.","12.9","$141.96M","1994","Basic Industries","Metal Fabrications","https://www.nasdaq.com/symbol/zeus",
"OFLX","Omega Flex, Inc.","85.87","$866.58M","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/oflx",
"OHI","Omega Healthcare Investors, Inc.","37.75","$8.1B","1992","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ohi",
"OMER","Omeros Corporation","16.63","$815.83M","2009","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/omer",
"OMCL","Omnicell, Inc.","86.66","$3.57B","2001","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/omcl",
"OMC","Omnicom Group Inc.","80.92","$17.82B","n/a","Technology","Advertising","https://www.nasdaq.com/symbol/omc",
"OMN","OMNOVA Solutions Inc.","5.69","$255.17M","n/a","Basic Industries","Specialty Chemicals","https://www.nasdaq.com/symbol/omn",
"ONDK","On Deck Capital, Inc.","4.24","$321.9M","2014","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/ondk",
"ON","ON Semiconductor Corporation","19.54","$8.06B","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/on",
