"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"FYT","First Trust Small Cap Value AlphaDEX Fund","33.8539","$59.24M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fyt",
"SDVY","First Trust SMID Cap Rising Dividend Achievers ETF","19.985","$5M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sdvy",
"FKO","First Trust South Korea AlphaDEX Fund","21.6","$2.16M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fko",
"FGB","First Trust Specialty Finance and Financial Opportunities Fund","6.12","$87.85M","2007","n/a","n/a","https://www.nasdaq.com/symbol/fgb",
"FCVT","First Trust SSI Strategic Convertible Securities ETF","31.17","$193.25M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fcvt",
"FDIV","First Trust Strategic Income ETF","50.2475","$80.4M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fdiv",
"FSZ","First Trust Switzerland AlphaDEX Fund","50.195","$163.13M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fsz",
"FIXD","First Trust TCW Opportunistic Fixed Income ETF","51.68","$591.74M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fixd",
"TUSA","First Trust Total US Market AlphaDEX ETF","33.6372","$16.82M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/tusa",
"FKU","First Trust United Kingdom AlphaDEX Fund","35.8137","$10.74M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fku",
"RNDV","First Trust US Equity Dividend Select ETF","21.67","$5.42M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rndv",
"FEO","First Trust/Aberdeen Emerging Opportunity Fund","14.26","$72.18M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/feo",
"FAM","First Trust/Aberdeen Global Opportunity Income Fund","10.21","$130.37M","2006","n/a","n/a","https://www.nasdaq.com/symbol/fam",
"FUNC","First United Corporation","18.36","$130.15M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/func",
"FUSB","First US Bancshares, Inc.","9.47","$59.69M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fusb",
"MYFW","First Western Financial, Inc.","13.38","$106.82M","2018","Finance","Major Banks","https://www.nasdaq.com/symbol/myfw",
"FCFS","FirstCash, Inc.","98.73","$4.26B","1991","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/fcfs",
"FE","FirstEnergy Corp.","43.45","$23.09B","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/fe",
"SVVC","Firsthand Technology Value Fund, Inc.","9.88","$71.89M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/svvc",
"FSV","FirstService Corporation","98.74","$3.73B","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/fsv",
"FISV","Fiserv, Inc.","90","$35.32B","1986","Technology","EDP Services","https://www.nasdaq.com/symbol/fisv",
"FIT","Fitbit, Inc.","4.64","$1.18B","2015","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/fit",
"FIVE","Five Below, Inc.","129.29","$7.24B","2012","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/five",
"FPH","Five Point Holdings, LLC","7","$481.39M","2017","Finance","Real Estate","https://www.nasdaq.com/symbol/fph",
"FPRX","Five Prime Therapeutics, Inc.","6.51","$234.77M","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/fprx",
"FVE","Five Star Senior Living Inc.","0.547","$27.83M","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/fve",
"FIVN","Five9, Inc.","54.93","$3.28B","2014","Technology","EDP Services","https://www.nasdaq.com/symbol/fivn",
"FVRR","Fiverr International Ltd.","28.67","$888.63M","2019","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/fvrr",
"FBC","Flagstar Bancorp, Inc.","32.35","$1.83B","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fbc",
"DFP","Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.","25","$479.04M","2013","n/a","n/a","https://www.nasdaq.com/symbol/dfp",
"PFD","Flaherty & Crumrine Preferred Income Fund Incorporated","14.81","$166.15M","1991","n/a","n/a","https://www.nasdaq.com/symbol/pfd",
"PFO","Flaherty & Crumrine Preferred Income Opportunity Fund Inc","11.71","$147.42M","1992","n/a","n/a","https://www.nasdaq.com/symbol/pfo",
"FFC","Flaherty & Crumrine Preferred Securities Income Fund Inc","19.7","$872.61M","2003","n/a","n/a","https://www.nasdaq.com/symbol/ffc",
"FLC","Flaherty & Crumrine Total Return Fund Inc","20.16","$200.76M","2003","n/a","n/a","https://www.nasdaq.com/symbol/flc",
"BDL","Flanigan&#39;s Enterprises, Inc.","24","$44.61M","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/bdl",
"FLT","FleetCor Technologies, Inc.","277.63","$23.93B","2010","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/flt",
"FLNG","FLEX LNG Ltd.","12","n/a","2019","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/flng",
"FLEX","Flex Ltd.","9.34","$4.8B","1994","Technology","Electrical Products","https://www.nasdaq.com/symbol/flex",
"FLKS","Flex Pharma, Inc.","0.4965","$8.97M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/flks",
"FSI","Flexible Solutions International Inc.","4.2","$49.29M","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/fsi",
"FLXN","Flexion Therapeutics, Inc.","11.74","$446.03M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/flxn",
"SKOR","FlexShares Credit-Scored US Corporate Bond Index Fund","51.63","$87.77M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/skor",
"LKOR","FlexShares Credit-Scored US Long Corporate Bond Index Fund","53.5807","$18.75M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/lkor",
"MBSD","FlexShares Disciplined Duration MBS Index Fund","23.305","$37.29M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mbsd",
"ASET","FlexShares Real Assets Allocation Index Fund","29.72","$9.66M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/aset",
"ESGG","FlexShares STOXX Global ESG Impact Index Fund","98.77","$79.02M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/esgg",
"ESG","FlexShares STOXX US ESG Impact Index Fund","69.8934","$36.69M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/esg",
"QLC","FlexShares US Quality Large Cap Index Fund","33.66","$50.49M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qlc",
"FPAY","FlexShopper, Inc.","1.09","$19.26M","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/fpay",
"FPAYW","FlexShopper, Inc.","0.3789","n/a","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/fpayw",
"FLXS","Flexsteel Industries, Inc.","16.69","$131.75M","n/a","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/flxs",
"FLIR","FLIR Systems, Inc.","53","$7.2B","1993","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/flir",
"FND","Floor & Decor Holdings, Inc.","41.73","$4.1B","2017","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/fnd",
"FTK","Flotek Industries, Inc.","3.68","$211.47M","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ftk",
"FLO","Flowers Foods, Inc.","23.16","$4.9B","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/flo",
"FLS","Flowserve Corporation","49.97","$6.55B","n/a","Capital Goods","Fluid Controls","https://www.nasdaq.com/symbol/fls",
"FLNT","Fluent, Inc.","5.45","$417.11M","n/a","Consumer Services","Advertising","https://www.nasdaq.com/symbol/flnt",
"FLDM","Fluidigm Corporation","12.67","$874.48M","2011","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/fldm",
"FLR","Fluor Corporation","30.86","$4.32B","n/a","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/flr",
"FFIC","Flushing Financial Corporation","21.1","$594.75M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffic",
"FLY","Fly Leasing Limited","17.03","$552.67M","2007","n/a","n/a","https://www.nasdaq.com/symbol/fly",
"FMC","FMC Corporation","82.04","$10.8B","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/fmc",
"FNCB","FNCB Bancorp Inc.","7.49","$150.62M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fncb",
"FOMX","Foamix Pharmaceuticals Ltd.","2.67","$145.3M","2014","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/fomx",
"FOCS","Focus Financial Partners Inc.","27.94","$1.94B","2018","Finance","Investment Managers","https://www.nasdaq.com/symbol/focs",
"FMX","Fomento Economico Mexicano S.A.B. de C.V.","97.59","$174.6B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/fmx",
