"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"HUSA","Houston American Energy Corporation","0.2209","$13.81M","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/husa",
"HWCC","Houston Wire & Cable Company","5.4","$89.71M","2006","Consumer Non-Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/hwcc",
"HOV","Hovnanian Enterprises Inc","7.6","$45.14M","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/hov",
"HOVNP","Hovnanian Enterprises Inc","3.0251","$15.13M","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/hovnp",
"HBMD","Howard Bancorp, Inc.","13.85","$264M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/hbmd",
"HHC","Howard Hughes Corporation (The)","102.42","$4.42B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hhc",
"HPQ","HP Inc.","20.86","$31.42B","n/a","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/hpq",
"HSBC","HSBC Holdings plc","41.65","$168.57B","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/hsbc",
"HSBC^A","HSBC Holdings plc","26.38","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hsbc^a",
"HTGM","HTG Molecular Diagnostics, Inc.","1.89","$54.14M","2015","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/htgm",
"HMI","Huami Corporation","10.06","$607.96M","2018","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/hmi",
"HNP","Huaneng Power International, Inc.","23.95","$9.4B","1994","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/hnp",
"HTHT","Huazhu Group Limited","35.18","$10.33B","2010","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/htht",
"HUBG","Hub Group, Inc.","41.94","$1.46B","1996","Transportation","Oil Refining/Marketing","https://www.nasdaq.com/symbol/hubg",
"HUBB","Hubbell Inc","126.4","$6.89B","2015","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/hubb",
"HUBS","HubSpot, Inc.","184.66","$7.77B","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/hubs",
"HBM","Hudbay Minerals Inc.","5.44","$1.42B","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/hbm",
"HSON","Hudson Global, Inc.","13.5","$39.96M","n/a","Technology","Professional Services","https://www.nasdaq.com/symbol/hson",
"HUD","Hudson Ltd.","13.76","$1.27B","2018","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/hud",
"HPP","Hudson Pacific Properties, Inc.","34.59","$5.34B","2010","Finance","Real Estate","https://www.nasdaq.com/symbol/hpp",
"HDSN","Hudson Technologies, Inc.","0.8384","$35.72M","n/a","Consumer Durables","Industrial Specialties","https://www.nasdaq.com/symbol/hdsn",
"HUM","Humana Inc.","258.83","$34.95B","n/a","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/hum",
"HCFT","Hunt Companies Finance Trust, Inc.","3.5","$82.91M","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hcft",
"HBAN","Huntington Bancshares Incorporated","13.26","$13.88B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/hban",
"HBANN","Huntington Bancshares Incorporated","26.3","$2.63M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/hbann",
"HBANO","Huntington Bancshares Incorporated","27.05","$21.55B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/hbano",
"HII","Huntington Ingalls Industries, Inc.","224.76","$9.34B","n/a","Capital Goods","Marine Transportation","https://www.nasdaq.com/symbol/hii",
"HUN","Huntsman Corporation","19.3","$4.5B","2005","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/hun",
